udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,Heat Dissipation Failure,No Failure,Overstrain Failure,Power Failure,Random Failures,Tool Wear Failure
4324,L51503,301,310,1341,50,64,0,1,0,0,0,0
3794,L50973,302,310,1379,49,34,1,0,0,0,0,0
4362,M19221,302,310,1379,48,166,1,0,0,0,0,0
4141,L51320,301,310,1331,61,47,0,1,0,0,0,0
4185,L51364,302,310,1334,53,159,1,0,0,0,0,0
4422,L51601,302,310,1325,62,92,1,0,0,0,0,0
5707,L52886,302,311,1290,70,139,0,0,0,1,0,0
51,L47230,298,309,2861,4,143,0,0,0,1,0,0
7537,L54716,300,311,2579,12,64,0,0,0,1,0,0
3458,M18317,301,310,2639,12,21,0,0,0,1,0,0
4049,L51228,301,311,2691,12,31,0,1,0,0,0,0
7084,L54263,300,310,1416,61,209,0,0,1,0,0,0
4343,M19202,301,309,1284,68,111,0,0,0,1,0,0
6933,L54112,300,311,1322,67,18,0,0,0,1,0,0
443,L47622,297,308,1399,61,61,0,1,0,0,0,0
2427,M17286,298,308,1372,63,30,0,0,0,1,0,0
5049,H34462,304,313,1271,68,161,0,0,0,1,0,0
2599,L49778,299,308,1320,67,20,0,0,0,1,0,0
1809,L48988,298,307,2567,12,125,0,0,0,1,0,0
4921,L52100,303,312,1337,69,52,0,0,0,1,0,0
1285,L48464,298,309,2153,15,98,0,1,0,0,0,0
6679,M21538,301,310,1336,65,0,0,0,0,1,0,0
7565,M22424,300,311,1381,65,136,0,0,0,1,0,0
4003,L51182,302,311,1454,59,153,0,0,0,1,0,0
1096,L48275,296,307,2721,9,18,0,0,0,1,0,0
3868,M18727,302,311,2709,9,2,0,0,0,1,0,0
4293,M19152,301,310,2372,13,205,0,1,0,0,0,0
1145,L48324,297,307,1296,69,153,0,0,0,1,0,0
1497,L48676,298,308,1268,69,189,0,0,0,1,0,0
3944,L51123,302,311,1333,66,205,0,0,0,1,0,0
9765,L56944,298,309,1294,66,12,0,0,0,1,0,0
4998,M19857,303,312,2659,11,26,0,0,0,1,0,0
6541,M21400,301,310,1368,63,92,0,0,0,1,0,0
4297,L51476,301,310,2825,5,215,0,0,0,0,0,0
195,M15054,298,308,2678,10,86,0,0,0,1,0,0
169,L47348,298,308,1433,62,20,0,0,0,1,0,0
2880,M17739,300,309,1367,63,45,0,0,0,1,0,0
3580,L50759,301,310,2672,11,124,0,0,0,1,0,0
8196,L55375,299,310,1376,53,215,0,0,1,0,0,0
6154,L53333,301,311,1236,64,177,0,1,0,0,0,0
7592,M22451,300,311,1296,61,202,0,0,1,0,0,0
3020,L50199,300,309,1379,54,207,0,0,1,0,0,0
7670,L54849,300,311,1336,58,189,0,1,0,0,0,0
4985,L52164,303,313,1256,58,213,1,0,0,0,0,0
3351,L50530,301,310,1285,62,183,0,1,0,0,0,0
9660,L56839,298,309,1287,61,216,0,0,1,0,0,0
2076,L49255,299,309,1390,58,195,0,0,0,0,0,0
2762,L49941,299,309,1299,65,212,0,0,1,0,0,0
4025,M18884,302,311,1351,60,207,0,0,1,0,0,0
9494,L56673,299,309,1398,55,217,0,0,1,0,0,0
7927,L55106,300,311,1335,57,194,0,1,0,0,0,0
1336,L48515,299,310,1371,53,228,0,0,1,0,0,0
9015,M23874,297,308,1340,61,207,0,0,1,0,0,0
1834,L49013,297,307,1327,61,186,0,1,0,0,0,0
587,L47766,297,309,1501,49,222,0,1,0,0,0,0
3357,L50536,301,310,1355,57,195,0,0,1,0,0,0
249,L47428,298,308,1362,56,216,0,0,1,0,0,0
6079,L53258,300,310,1339,59,203,0,0,0,0,0,0
243,L47422,298,308,1348,58,202,0,1,0,0,0,0
9831,L57010,298,309,1337,56,206,0,0,0,0,0,0
1335,L48514,299,310,1365,49,226,0,1,0,0,0,0
1163,L48342,296,307,1400,57,202,0,0,0,0,0,0
1162,L48341,297,307,1316,61,200,0,0,1,0,0,0
4815,L51994,303,311,1401,53,208,1,0,0,0,0,0
8847,M23706,297,308,1325,62,204,0,0,1,0,0,0
5142,L52321,304,313,1509,35,205,0,1,0,0,0,0
7088,L54267,300,310,1648,30,217,0,1,0,0,0,0
1510,L48689,298,308,1429,37,220,0,1,0,0,0,0
4647,L51826,303,311,1497,46,234,0,0,1,0,0,0
8358,L55537,298,309,1385,46,203,0,1,0,0,0,0
1088,H30501,296,307,1549,35,206,0,1,0,0,0,0
6760,L53939,301,311,1441,44,208,0,1,0,0,0,0
1683,H31096,297,307,1604,36,225,0,1,0,0,0,0
2865,H32278,300,309,1380,47,246,1,0,0,0,0,0
1997,M16856,298,308,1416,38,198,0,1,0,0,0,0
5310,M20169,303,313,1422,48,215,0,1,0,0,0,0
3866,H33279,302,311,1629,34,228,0,0,0,0,0,0
5402,M20261,302,312,1454,54,253,0,0,1,0,0,0
6420,H35833,300,309,1394,46,210,0,1,0,0,0,0
1303,L48482,298,309,1505,45,144,0,1,0,0,0,0
5554,L52733,302,311,1306,59,172,0,1,0,0,0,0
6961,L54140,300,311,1413,52,91,0,1,0,0,0,0
6914,L54093,300,311,1481,38,181,0,1,0,0,0,0
5510,L52689,302,312,1509,36,52,0,1,0,0,0,0
3066,M17925,300,309,1687,27,95,0,1,0,0,0,0
